year,state_name,district_name,registration_circles,murder,homicide,hit_and_run,acdnt_other_than_hit_and_run_,dowry_deaths,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_suicide,miscarr_infant_foetic_aband,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,vlntrly_caus_grvus_hurt,acid_attack,grvus_hrt_lf_safety,assault_on_women,sex_hrrsmt_other_places,voyeurism,stalking,other_kidnp_abduc,kidnp_abdctn_murder,kidnp_abdctn_marrg,proc_minor_girls,human_trafficking,rape,ofnc_agnst_state_other,rioting_sectarian,rioting_political,rioting_agrarian,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,extortion_and_blackmailing,robbery,dacoity,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,cheating,forgery,sale_food_drugs,rash_driving_pub_way,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crlty_husbnd_relatives,criminal_intimidation,insult_modesty_women,other_ipc_crimes,lat,lon
2017,Assam,Dhubri,Dhubri,46.0,1.0,88.0,0.0,15.0,5.0,66.0,1.0,1.0,43.0,79.0,0.0,695.0,0.0,0.0,287.0,104.0,2.0,12.0,47.0,11.0,151.0,136.0,14.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,123.0,41.0,9.0,0.0,1.0,0.0,0.0,0.0,71.0,37.0,0.0,16.0,1.0,15.0,65.0,204.0,1054.0,77.0,2.0,118.0,26.132275,90.1249962
2017,Assam,Dibrugarh,Dibrugarh,54.0,0.0,0.0,0.0,6.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,52.0,0.0,0.0,0.0,164.0,0.0,146.0,3.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,18.0,53.0,2.0,0.0,2.0,0.0,0.0,0.0,107.0,9.0,0.0,38.0,0.0,0.0,19.0,0.0,299.0,0.0,0.0,1726.0,27.4844597,94.9019447
2017,Assam,Kamrup Metro,Grp,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,26.1161377,91.7973256
2017,Assam,Goalpara,Goalpara,22.0,0.0,0.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,310.0,3.0,0.0,67.0,10.0,0.0,0.0,0.0,0.0,79.0,43.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,46.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,123.0,0.0,0.0,535.0,26.0491877,90.6001859
2017,Assam,Golaghat,Golaghat,45.0,0.0,0.0,110.0,1.0,7.0,33.0,0.0,0.0,25.0,0.0,0.0,213.0,0.0,3.0,66.0,29.0,0.0,3.0,83.0,0.0,75.0,39.0,4.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,32.0,32.0,14.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,5.0,9.0,147.0,310.0,7.0,3.0,565.0,26.5108262,93.9743686
2017,Assam,Kamrup Metro,Guwahati City,80.0,5.0,39.0,217.0,5.0,19.0,53.0,0.0,0.0,946.0,84.0,598.0,573.0,1.0,123.0,149.0,17.0,5.0,13.0,112.0,1.0,207.0,167.0,8.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,134.0,335.0,5.0,0.0,82.0,220.0,20.0,0.0,1262.0,282.0,0.0,189.0,0.0,0.0,26.0,0.0,688.0,25.0,18.0,70.0,26.1161377,91.7973256
2017,Assam,Hailakandi,Hailakandi,19.0,0.0,0.0,31.0,7.0,2.0,23.0,0.0,2.0,42.0,10.0,0.0,144.0,0.0,2.0,48.0,28.0,0.0,2.0,0.0,1.0,73.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0,41.0,0.0,0.0,3.0,0.0,0.0,0.0,87.0,12.0,0.0,0.0,2.0,0.0,22.0,161.0,273.0,66.0,0.0,0.0,24.6846916,92.5645836
2017,Assam,West Karbi Anglong,Hamren,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,162.0,25.8529142,92.5875681
2017,Assam,Jorhat,Jorhat,43.0,3.0,64.0,8.0,2.0,0.0,4.0,0.0,0.0,75.0,0.0,0.0,136.0,0.0,0.0,81.0,6.0,2.0,4.0,107.0,0.0,66.0,17.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,64.0,33.0,2.0,0.0,0.0,8.0,25.0,15.0,175.0,55.0,0.0,81.0,0.0,0.0,9.0,34.0,388.0,0.0,0.0,1240.0,26.7577925,94.2079645
2017,Assam,Kamrup,Kamrup,44.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,83.0,6.0,0.0,0.0,28.0,0.0,66.0,10.0,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,85.0,46.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,350.0,0.0,16.0,2217.0,26.146886,91.2227397
2017,Assam,Karbi Anglong,Karbi Anglong,28.0,2.0,1.0,36.0,3.0,0.0,13.0,0.0,1.0,5.0,3.0,0.0,121.0,0.0,1.0,25.0,6.0,0.0,2.0,15.0,0.0,25.0,35.0,7.0,14.0,5.0,0.0,0.0,0.0,0.0,3.0,56.0,39.0,2.0,3.0,0.0,1.0,2.0,3.0,0.0,29.0,11.0,0.0,6.0,0.0,1.0,14.0,2.0,69.0,8.0,6.0,14.0,26.0,93.5
2017,Assam,Karimganj,Karimganj,32.0,1.0,40.0,0.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,91.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,66.0,0.0,0.0,14.0,4.0,0.0,0.0,74.0,17.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,89.0,17.0,0.0,0.0,0.0,0.0,33.0,0.0,259.0,0.0,34.0,1079.0,24.5828195,92.3725486
2017,Assam,Kokrajhar,Kokrajhar,32.0,0.0,0.0,125.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,55.0,0.0,0.0,0.0,0.0,51.0,0.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,33.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,26.4912103,90.1215209
2017,Assam,Lakhimpur,Lakhimpur,41.0,0.0,0.0,91.0,7.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,294.0,32.0,17.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,24.0,15.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,438.0,0.0,0.0,1521.0,27.1763356,94.1992932
2017,Assam,Marigaon,Morigaon,42.0,0.0,0.0,103.0,5.0,0.0,158.0,0.0,2.0,40.0,0.0,0.0,200.0,0.0,0.0,28.0,0.0,0.0,0.0,11.0,0.0,142.0,54.0,16.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,355.0,0.0,0.0,434.0,26.290712,92.2922184
2017,Assam,Dima Hasao,Dima Hasao,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,25.4003625,93.0752292
2017,Assam,Nagaon,Nagaon,68.0,2.0,436.0,0.0,7.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,159.0,25.0,3.0,16.0,22.0,0.0,171.0,237.0,11.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,47.0,89.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,870.0,963.0,0.0,0.0,625.0,26.3313646,92.7524763
2017,Assam,Nalbari,Nalbari,14.0,0.0,10.0,26.0,2.0,0.0,14.0,0.0,0.0,29.0,0.0,0.0,63.0,0.0,0.0,64.0,0.0,0.0,0.0,40.0,0.0,54.0,0.0,2.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,145.0,27.0,25.0,1.0,0.0,2.0,0.0,0.0,0.0,30.0,25.0,0.0,108.0,16.0,0.0,7.0,18.0,184.0,9.0,7.0,503.0,26.3533631,91.3983662
2017,Assam,Kamrup Metro,Rpo,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,30.0,26.1161377,91.7973256
2017,Assam,Kamrup Metro,Sou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1161377,91.7973256
2017,Assam,Kamrup Metro,Stf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1161377,91.7973256
2017,Assam,Sivasagar,Sibsagar,37.0,5.0,0.0,42.0,4.0,1.0,17.0,0.0,0.0,22.0,0.0,0.0,214.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,31.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,134.0,7.0,0.0,0.0,0.0,0.0,11.0,109.0,233.0,65.0,12.0,218.0,26.9834936,94.6394226
2017,Assam,Sonitpur,Sonitpur,54.0,2.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,15.0,10.0,26.0,112.0,0.0,40.0,39.0,0.0,1.0,0.0,2.0,0.0,306.0,6.0,23.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,383.0,0.0,0.0,1787.0,26.7677707,92.7014089
2017,Assam,Tinsukia,Tinsukia,56.0,1.0,63.0,0.0,4.0,6.0,51.0,0.0,0.0,30.0,16.0,0.0,190.0,0.0,0.0,32.0,20.0,0.0,0.0,0.0,0.0,134.0,0.0,4.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0,83.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,0.0,0.0,0.0,0.0,19.0,91.0,220.0,1.0,7.0,329.0,27.4879722,95.3601855
2017,Assam,Udalguri,Udalguri,23.0,0.0,48.0,0.0,4.0,0.0,24.0,0.0,0.0,63.0,0.0,0.0,102.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,15.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,40.0,0.0,0.0,90.0,26.7047238,92.0421507
2017,Assam,Tinsukia,Sadia,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,27.4879722,95.3601855
2017,Assam,Majuli,Majuli,0.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,8.0,0.0,33.0,0.0,3.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,27.0219529,94.327423
2017,Assam,Biswanath,Biswanath,38.0,1.0,3.0,0.0,6.0,3.0,17.0,0.0,0.0,23.0,0.0,0.0,100.0,0.0,0.0,47.0,5.0,0.0,0.0,35.0,0.0,0.0,27.0,5.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,111.0,0.0,0.0,0.0,26.7938596,93.3591936
2017,Assam,Hojai,Hojai,28.0,1.0,0.0,50.0,10.0,4.0,12.0,0.0,0.0,69.0,4.0,0.0,309.0,0.0,0.0,74.0,240.0,0.0,7.0,64.0,0.0,71.0,59.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,16.0,9.0,0.0,4.0,0.0,0.0,0.0,270.0,6.0,0.0,0.0,3.0,0.0,15.0,55.0,268.0,4.0,3.0,0.0,25.9629402,92.981829
2017,Assam,South Salmara Mancachar,South Salmara,19.0,0.0,2.0,4.0,6.0,0.0,10.0,0.0,3.0,30.0,15.0,0.0,35.0,0.0,29.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,4.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,387.0,,
2017,Assam,Charaideo,Charaideo,32.0,1.0,0.0,30.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,83.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,34.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,0.0,0.0,5.0,0.0,7.0,0.0,81.0,0.0,0.0,105.0,27.0697164,95.064263
2017,Bihar,Araria,Araria,47.0,19.0,0.0,74.0,11.0,0.0,150.0,0.0,0.0,832.0,90.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,121.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,19.0,27.0,11.0,0.0,3.0,0.0,8.0,7.0,64.0,97.0,0.0,0.0,0.0,0.0,18.0,0.0,63.0,0.0,0.0,0.0,26.1346459,87.4654062
2017,Bihar,Arwal,Arwal,11.0,0.0,0.0,48.0,6.0,0.0,87.0,0.0,0.0,56.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,18.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,0.0,33.0,0.0,0.0,5.0,0.0,28.0,0.0,0.0,1.0,25.1812831,84.6596648
2017,Bihar,Aurangabad,Aurangabad,40.0,4.0,0.0,205.0,19.0,0.0,56.0,0.0,0.0,240.0,15.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,8.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,44.0,41.0,0.0,0.0,0.0,0.0,4.0,0.0,39.0,0.0,0.0,0.0,24.8033201,84.4110198
2017,Bihar,Pashchim Champaran,Bagaha,27.0,3.0,0.0,26.0,12.0,0.0,4.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,66.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,27.0,84.5
2017,Bihar,Banka,Banka,64.0,2.0,0.0,114.0,20.0,0.0,580.0,0.0,0.0,325.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,57.0,0.0,0.0,12.0,0.0,0.0,0.0,161.0,0.0,0.0,119.0,8.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,24.8328273,86.8161114
2017,Bihar,Begusarai,Begusarai,88.0,0.0,192.0,0.0,20.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,36.0,0.0,0.0,11.0,0.0,0.0,0.0,56.0,0.0,0.0,304.0,29.0,62.0,10.0,0.0,0.0,0.0,0.0,0.0,31.0,56.0,0.0,122.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,0.0,25.5125411,86.0883392
2017,Bihar,Pashchim Champaran,Bettiah,72.0,0.0,0.0,98.0,33.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,121.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,414.0,22.0,18.0,1.0,0.0,0.0,0.0,3.0,0.0,137.0,81.0,0.0,0.0,0.0,0.0,5.0,0.0,222.0,0.0,0.0,0.0,27.0,84.5
2017,Bihar,Kaimur (Bhabua),Bhabhua,38.0,1.0,0.0,95.0,23.0,0.0,95.0,0.0,0.0,420.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,17.0,0.0,0.0,10.0,0.0,0.0,0.0,18.0,0.0,0.0,178.0,14.0,25.0,8.0,0.0,0.0,0.0,19.0,0.0,76.0,28.0,0.0,77.0,0.0,0.0,4.0,0.0,72.0,0.0,0.0,0.0,25.0402736,83.6076361
2017,Bihar,Bhagalpur,Bhagalpur,75.0,2.0,70.0,0.0,13.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,260.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,30.0,52.0,10.0,0.0,0.0,0.0,0.0,0.0,191.0,95.0,0.0,35.0,0.0,0.0,8.0,0.0,114.0,0.0,0.0,0.0,25.2861354,87.1304229
2017,Bihar,Bhojpur,Bhojpur,87.0,7.0,45.0,90.0,34.0,0.0,478.0,0.0,0.0,249.0,0.0,0.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,56.0,0.0,0.0,10.0,0.0,0.0,0.0,252.0,0.0,0.0,375.0,16.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,370.0,157.0,0.0,18.0,0.0,0.0,58.0,0.0,180.0,0.0,0.0,0.0,25.4501182,84.5635193
2017,Bihar,Buxar,Buxar,44.0,1.0,0.0,81.0,18.0,0.0,117.0,0.0,0.0,93.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,8.0,0.0,0.0,1.0,34.0,0.0,0.0,225.0,5.0,18.0,1.0,0.0,0.0,0.0,9.0,0.0,114.0,32.0,0.0,0.0,0.0,0.0,18.0,0.0,41.0,0.0,0.0,2.0,25.5044834,84.1097525
2017,Bihar,Darbhanga,Darbhanga,36.0,0.0,200.0,55.0,17.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,10.0,0.0,0.0,0.0,45.0,0.0,205.0,0.0,0.0,17.0,0.0,0.0,0.0,270.0,0.0,0.0,255.0,24.0,34.0,6.0,0.0,0.0,0.0,9.0,0.0,253.0,18.0,0.0,125.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,26.08299,86.0324951
2017,Bihar,Gaya,Gaya,167.0,12.0,0.0,252.0,49.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,9.0,170.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,59.0,64.0,18.0,0.0,1.0,0.0,15.0,0.0,89.0,45.0,0.0,0.0,0.0,0.0,4.0,0.0,99.0,0.0,0.0,0.0,24.679389,85.0115833
2017,Bihar,Gopalganj,Gopalganj,69.0,0.0,0.0,129.0,25.0,0.0,283.0,0.0,0.0,12.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,222.0,4.0,38.0,7.0,0.0,2.0,5.0,0.0,0.0,44.0,83.0,0.0,0.0,0.0,0.0,7.0,0.0,54.0,0.0,0.0,0.0,26.4211166,84.3739133
2017,Bihar,Munger,Jamalpur Railway,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2202864,86.5161484
2017,Bihar,Jamui,Jamui,49.0,0.0,0.0,103.0,11.0,0.0,969.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,67.0,0.0,0.0,8.0,0.0,0.0,0.0,89.0,0.0,0.0,19.0,21.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,24.7562513,86.3011128
2017,Bihar,Jehanabad,Jehanabad,40.0,2.0,11.0,36.0,18.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,3.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,10.0,19.0,3.0,0.0,0.0,0.0,11.0,14.0,60.0,23.0,0.0,54.0,0.0,0.0,12.0,0.0,31.0,0.0,0.0,0.0,25.1529578,85.0065043
2017,Bihar,Katihar,Katihar,86.0,6.0,0.0,112.0,14.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,105.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,15.0,46.0,10.0,0.0,0.0,31.0,47.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,47.0,0.0,106.0,0.0,0.0,0.0,25.5586421,87.6457196
2017,Bihar,Katihar,Katihar Railway,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,25.5586421,87.6457196
2017,Bihar,Khagaria,Khagaria,56.0,2.0,0.0,87.0,10.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,60.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,8.0,19.0,4.0,0.0,0.0,0.0,9.0,0.0,182.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,78.0,0.0,0.0,0.0,25.4930513,86.6982264
2017,Bihar,Kishanganj,Kishanganj,39.0,0.0,0.0,58.0,14.0,0.0,72.0,0.0,0.0,135.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,11.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,26.2984144,87.9466715
2017,Bihar,Lakhisarai,Lakhisarai,51.0,2.0,74.0,0.0,11.0,0.0,113.0,0.0,0.0,66.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,9.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,12.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,0.0,0.0,0.0,25.1543938,86.1744959
2017,Bihar,Madhepura,Madhepura,64.0,3.0,0.0,59.0,11.0,0.0,90.0,0.0,0.0,47.0,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,128.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,25.7806118,86.9364753
2017,Bihar,Madhubani,Madhubani,60.0,0.0,134.0,0.0,39.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,201.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,23.0,34.0,8.0,0.0,0.0,0.0,29.0,0.0,127.0,55.0,0.0,0.0,0.0,0.0,8.0,0.0,199.0,0.0,0.0,0.0,26.3503076,86.2296424
2017,Bihar,Purbi Champaran,Motihari,94.0,0.0,0.0,179.0,59.0,0.0,640.0,0.0,0.0,1053.0,21.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,648.0,52.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,88.0,71.0,0.0,0.0,0.0,0.0,10.0,0.0,170.0,0.0,0.0,5.0,26.6465969,84.9091552
